"PUERTO","DECRIPCION","YMin","Ymax","N_dat","Titulo","Key"
"ACAPULCO, GRO.                                              ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje",1996,2017,22,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje",1996,2017,22,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje",1996,2017,22,"Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje",1996,2017,22,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ","Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ACAPULCO, GRO.                                              ",NA,1996,2017,22,"NA en ACAPULCO, GRO.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje",1996,2017,22,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje",1996,2017,22,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje",1996,2017,22,"Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje",1996,2017,22,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ","Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"ALTAMIRA, TAMPS.                                            ",NA,1996,2017,22,"NA en ALTAMIRA, TAMPS.                                            ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje",1996,2017,22,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje",1996,2017,22,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje",1996,2017,22,"Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje",1996,2017,22,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ","Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CABO SAN LUCAS, B.C.S.                                      ",NA,1996,2017,22,"NA en CABO SAN LUCAS, B.C.S.                                      ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje",1997,2008,11,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura",1997,2008,11,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura",1997,2008,11,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje",1997,2008,11,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura",1997,2008,11,"Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje",1997,2008,11,"Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje",1997,2008,11,"Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje",1997,2008,11,"Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje",1997,2008,11,"Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje",1997,2008,11,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje",1997,2008,11,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"CANCUN, Q. ROO                                              ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje",1997,2008,11,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje en CANCUN, Q. ROO                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
